Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Code	Board Error
2017-06-17 05:59:39	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:sam:arduino_due_x_dbg	1.8.3	22084		0	false	0	
2017-06-17 05:59:46	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MiniCore:avr:328:variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.1	450	9	0	false	0	
2017-06-17 05:59:53	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	ATTinyCore-master:avr:attinyx5:LTO=disable,TimerClockSource=default,chip=85,clock=8internal,bod=disable	1.8.1	304	9	0	false	0	
2017-06-17 05:59:59	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	ATTinyCore-master:avr:attinyx5:LTO=disable,TimerClockSource=default,chip=85,clock=8internal,bod=disable	1.8.2	304	9	0	false	0	
2017-06-17 06:00:06	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MightyCore:avr:1284:pinout=standard,variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.1	512	9	0	false	0	
2017-06-17 06:00:13	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MightyCore:avr:1284:pinout=standard,variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.2	512	9	0	false	0	
2017-06-17 06:00:19	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	mighty-1284p:avr:avr_developers	1.8.3	510	9	0	false	0	
2017-06-17 06:00:26	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	MPU9250.ino	arduino:avr:uno	1.8.3	7904	462	1	false	0	
2017-06-17 06:00:29	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.2	2464	222	0	false	0	
2017-06-17 06:00:33	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.3	2464	222	0	false	0	
2017-06-17 06:00:36	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.4	2464	222	0	false	0	
2017-06-17 06:00:39	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.5	2464	222	0	false	0	
2017-06-17 06:00:43	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.6	2464	222	0	false	0	
2017-06-17 06:00:46	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.6-r2	2464	222	0	false	0	
2017-06-17 06:00:50	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.7	2464	222	0	false	0	
2017-06-17 06:00:53	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.8	2464	222	0	false	0	
2017-06-17 06:00:56	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.0	2464	222	0	false	0	
2017-06-17 06:01:00	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.1	2464	222	0	false	0	
2017-06-17 06:01:03	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.3	2464	222	0	false	0	
2017-06-17 06:01:09	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.4	2464	222	0	false	0	
2017-06-17 06:01:16	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.5	2464	222	0	false	0	
2017-06-17 06:01:23	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.5-r4	2464	222	0	false	0	
2017-06-17 06:01:29	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.5-r5	2464	222	0	false	0	
2017-06-17 06:01:35	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.6	2464	222	0	false	0	
2017-06-17 06:01:42	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.7	2464	222	0	false	0	
2017-06-17 06:01:48	516	516.3	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914671	push	false	false	master	f564a364896853ed9fdf9915811ddfce180072bb	e3cb570aced9...f564a3648968	De-magic number exit statuses	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.6.8	2464	222	0	false	0	
