Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Code	Board Error
2017-06-17 05:42:16	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:sam:arduino_due_x_dbg	1.8.3	22084		0	false	0	
2017-06-17 05:42:23	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MiniCore:avr:328:variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.1	450	9	0	false	0	
2017-06-17 05:42:30	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	ATTinyCore-master:avr:attinyx5:LTO=disable,TimerClockSource=default,chip=85,clock=8internal,bod=disable	1.8.1	304	9	0	false	0	
2017-06-17 05:42:37	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	ATTinyCore-master:avr:attinyx5:LTO=disable,TimerClockSource=default,chip=85,clock=8internal,bod=disable	1.8.2	304	9	0	false	0	
2017-06-17 05:42:44	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MightyCore:avr:1284:pinout=standard,variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.1	512	9	0	false	0	
2017-06-17 05:42:51	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	MightyCore:avr:1284:pinout=standard,variant=modelP,BOD=2v7,LTO=Os,clock=16MHz_external	1.8.2	512	9	0	false	0	
2017-06-17 05:42:58	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	mighty-1284p:avr:avr_developers	1.8.3	510	9	0	false	0	
2017-06-17 05:43:04	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	MPU9250.ino	arduino:avr:uno	1.8.3	7904	462	1	false	0	
2017-06-17 05:43:08	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.5.2	2464	222	0	false	0	
2017-06-17 05:43:15	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.8.1	2464	222	0	false	0	
2017-06-17 05:43:21	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.8.2	2464	222	0	false	0	
2017-06-17 05:43:28	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	1.8.3	2464	222	0	false	0	
2017-06-17 05:43:35	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/NewPing/examples/NewPingExample/NewPingExample.pde	arduino:avr:uno	hourly	2464	222	0	false	0	
2017-06-17 05:43:41	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/WirelessOregonV2/examples/OregonReceiver/OregonReceiver.ino	arduino:avr:uno	1.8.3	3248	278	0	false	0	
2017-06-17 05:43:48	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/NanodeUNIO/examples/NanodeUNIO_test/NanodeUNIO_test.ino	arduino:avr:uno	1.8.3	4668	406	2	false	0	
2017-06-17 05:43:55	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/ArduinoShell/examples/ShellBlink/ShellBlink.ino	arduino:avr:uno	1.8.3	7904	462	1	false	0	
2017-06-17 05:44:01	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/max_7456/examples/HelloWorld/HelloWorld.ino	arduino:avr:uno	1.8.3	5522	282	1	false	0	
2017-06-17 05:44:09	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/Pushetta/examples/simple_notification/simple_notification.ino	arduino:avr:uno	1.8.3	8272	654	2	false	0	
2017-06-17 05:44:12	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.5.2	444	9	0	false	0	
2017-06-17 05:44:18	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.1	444	9	0	false	0	
2017-06-17 05:44:25	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.2	444	9	0	false	0	
2017-06-17 05:44:31	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.3	444	9	0	false	0	
2017-06-17 05:44:38	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	hourly	444	9	0	false	0	
2017-06-17 05:44:41	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.5.2	444	9	0	false	0	
2017-06-17 05:44:47	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-sketchbook/libraries/WirelessOregonV2/examples/OregonReceiver/OregonReceiver.ino	arduino:sam:arduino_due_x_dbg	1.8.3				true	1	
2017-06-17 05:44:53	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.8.1	928	9	0	false	0	
2017-06-17 05:44:56	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.8.1	2108	188	0	false	0	
2017-06-17 05:45:00	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/AnalogReadSerial/AnalogReadSerial.ino	arduino:avr:uno	1.8.1	1888	188	0	false	0	
2017-06-17 05:45:03	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/Fade/Fade.ino	arduino:avr:uno	1.8.1	1150	13	0	false	0	
2017-06-17 05:45:07	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/BareMinimum/BareMinimum.ino	arduino:avr:uno	1.8.1	444	9	0	false	0	
2017-06-17 05:45:10	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/ReadAnalogVoltage/ReadAnalogVoltage.ino	arduino:avr:uno	1.8.1	3012	200	0	false	0	
2017-06-17 05:45:13	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/Blink/Blink.ino	arduino:avr:uno	1.5.2	928	9	0	false	0	
2017-06-17 05:45:17	515	515.2	https://travis-ci.org/per1234/arduino-ci-script/jobs/243914039	push	false	false	master	e3cb570aced9b78b4ef88610983ba41897ed9082	30f5b8917bb2...e3cb570aced9	Check if IDE is installed before attempting to use Boards Manager or Library Manager	/home/travis/arduino-ide/arduino/examples/01.Basics/DigitalReadSerial/DigitalReadSerial.ino	arduino:avr:uno	1.5.2	2108	188	0	false	0	
